itemID,itemName,toScan,replacementPacket,packetWorks
9315,Meisterschütze,0,0,1
9316,Söldner,0,0,1
9317,Tempelritter,0,0,1
9318,Schwertmeister,0,0,1
9319,Schwarzgurt,0,0,1
9320,Sensei,0,0,1
9321,mit der Todeskralle,0,0,1
9322,Totengräber,0,0,1
9323,Nekromant,0,0,1
9324,Influencer,0,0,1
9325,Erleuchteter,0,0,1
9326,Lebende Legende,0,0,1
9327,Reine Seele,0,0,1
9328,Sterndeuter,0,0,1
9329,Strippenzieher,0,0,1
9330,Auserwählter,0,0,1
9331,Held der Vorsehung,0,0,1
9332,Kometenfaust,0,0,1
9333,Erhabener,0,0,1
9334,Naturgewalt,0,0,1
9335,Herkules,0,0,1
9336,PvP-Todesengel,0,0,1
9337,PvP-Champion,0,0,1
9338,PvP-Legende,0,0,1
9339,PvP-Titan,0,0,1
9340,Onyxdrache,0,0,1
9341,Befreier,0,0,1
9342,Glückskind,0,0,1
9343,Scharfsinnig,0,0,1
9344,Bollwerk,0,0,1
9345,Hellseher,0,0,1
9346,Strahlender Held,0,0,1
9347,Göttlich,0,0,1
9348,Horror,0,0,1
9349,Schlitzohr,0,0,1
9350,Versuchsobjekt,0,0,1
9351,Duellant,0,0,1
9352,Einhorn,0,0,1
9353,Neureicher,0,0,1
9354,Feuerteufel,0,0,1
9355,Buschi,0,0,1
9356,Spielkind,0,0,1
9357,Schleckermaul,0,0,1
9358,Gärtner,0,0,1
9359,Ritualhelfer,0,0,1
9360,Verängstigt,0,0,1
9361,Urgestein,0,0,1
9362,Nugget,0,0,1
9363,Sakuras Held,0,0,1
9364,ist satt,0,0,1
9365,Schlafmütze,0,0,1
9366,Meisterdieb,0,0,1
9367,Grillmeister,0,0,1
9368,Arrrrr!,0,0,1
9369,Feuerwelpe,0,0,1
9370,Flammenwerfer,0,0,1
9371,Phönix,0,0,1
9372,Drachentöter,0,0,1
9373,Eiskalt,0,0,1
9374,Doppelgänger,0,0,1
9375,Kleine Hexe,0,0,1
9376,Böser Zwilling,0,0,1
9377,Schlappohr,0,0,1
9378,Engelchen,0,0,1
9379,Teufelchen,0,0,1
9380,Ancelloans Bote,0,0,1
9381,Schatzjäger,0,0,1
9382,Verdorben,0,0,1
9383,Durchgeknallt,0,0,1
9384,Feuerschlucker,0,0,1
9385,Schattenherz,0,0,1
9386,Wasserbändiger,0,0,1
9387,Lichtbringer,0,0,1
9388,Unterwürfig,0,0,1
9389,Künstler,0,0,1
9390,mag Kekse,0,0,1
9391,Naturtalent,0,0,1
9392,Allergrößter Fan,0,0,1
9393,Quizmaster,0,0,1
9394,Model,0,0,1
9395,Filmstar,0,0,1
9396,Wortschöpfer,0,0,1
9397,überlebt!,0,0,1
9398,Samtpfote,0,0,1
9399,Warmes Herz,0,0,1
9400,Retter der Orks,0,0,1
9600,[Monatlich] Ranglistenerfolg – 1. Platz auf der monatlichen FXP-Rangliste,0,0,1
9601,[Monatlich] Ranglistenerfolg – 1. Platz auf der monatlichen Regenbogenschlacht-Rangliste,0,0,1
9602,[Monatlich] Ranglistenerfolg – 1. Platz auf der monatlichen Familienrangliste (Engel),0,0,1
9603,[Monatlich] Ranglistenerfolg – 1. Platz auf der monatlichen Familienrangliste (Dämonen),0,0,1
9604,[Täglich] Die Regenbogenschlacht 10-mal abschließen,0,0,1
9605,[Täglich] Die Regenbogenschlacht 5-mal gewinnen,0,0,1
9606,[Täglich] Familienraid-Bossmonster 1-mal besiegen,0,0,1
9607,[Täglich] Den Huhnkönig-Raid 5-mal abschließen,0,0,1
9608,[Täglich] Den Cuby-Mutter-Raid 5-mal abschließen,0,0,1
9609,[Täglich] Den Ginseng-Raid 5-mal abschließen,0,0,1
9610,[Täglich] Den Dark-Castra-Raid 5-mal abschließen,0,0,1
9611,[Täglich] Den Raid der schwarzen Riesenspinne 5-mal abschließen,0,0,1
9612,[Täglich] Den Riesenslade-Raid 5-mal abschließen,0,0,1
9613,[Täglich] Den Räuberbanden-Raid 5-mal abschließen,0,0,1
9614,[Täglich] Den Kertos-Raid 5-mal abschließen,0,0,1
9615,[Täglich] Den Valakus-Raid 5-mal abschließen,0,0,1
9616,[Täglich] Den Grenigas-Raid 5-mal abschließen,0,0,1
9617,[Täglich] 10-mal Instant Combat abschließen,0,0,1
9618,Familienlevel 2 erreichen,0,0,1
9619,Familienlevel 3 erreichen,0,0,1
9620,Familienlevel 4 erreichen,0,0,1
9621,Familienlevel 5 erreichen,0,0,1
9622,Familienlevel 6 erreichen,0,0,1
9623,Familienlevel 7 erreichen,0,0,1
9624,Familienlevel 8 erreichen,0,0,1
9625,Familienlevel 9 erreichen,0,0,1
9626,Familienlevel 10 erreichen,0,0,1
9627,Familienlevel 11 erreichen,0,0,1
9628,Familienlevel 12 erreichen,0,0,1
9629,Familienlevel 13 erreichen,0,0,1
9630,Familienlevel 14 erreichen,0,0,1
9631,Familienlevel 15 erreichen,0,0,1
9632,Familienlevel 16 erreichen,0,0,1
9633,Familienlevel 17 erreichen,0,0,1
9634,Familienlevel 18 erreichen,0,0,1
9635,Familienlevel 19 erreichen,0,0,1
9636,Familienlevel 20 erreichen,0,0,1
9637,20-mal den Spruch des Tages verfassen,0,0,1
9638,100-mal den Spruch des Tages verfassen,0,0,1
9639,300-mal den Spruch des Tages verfassen,0,0,1
9640,1.000-mal den Spruch des Tages verfassen,0,0,1
9641,3000-mal den Spruch des Tages verfassen,0,0,1
9642,Die Regenbogenschlacht 10-mal abschließen,0,0,1
9643,Die Regenbogenschlacht 100-mal abschließen,0,0,1
9644,Die Regenbogenschlacht 300-mal abschließen,0,0,1
9645,Die Regenbogenschlacht 1.000-mal abschließen,0,0,1
9646,Die Regenbogenschlacht 3.000-mal abschließen,0,0,1
9647,Die Regenbogenschlacht 5-mal gewinnen,0,0,1
9648,Die Regenbogenschlacht 50-mal gewinnen,0,0,1
9649,Die Regenbogenschlacht 150-mal gewinnen,0,0,1
9650,Die Regenbogenschlacht 500-mal gewinnen,0,0,1
9651,Die Regenbogenschlacht 1.500-mal gewinnen,0,0,1
9652,10 Bossmonster im Familienraid in Glacernon besiegen,0,0,1
9653,100 Bossmonster im Familienraid in Glacernon besiegen,0,0,1
9654,1.000 Bossmonster im Familienraid in Glacernon besiegen,0,0,1
9655,Meister Morcos 1-mal besiegen,0,0,1
9656,Meister Morcos 10-mal besiegen,0,0,1
9657,Meister Morcos 30-mal besiegen,0,0,1
9658,Meister Morcos 100-mal besiegen,0,0,1
9659,Meister Morcos 300-mal besiegen,0,0,1
9660,Meister Hatus 1-mal besiegen,0,0,1
9661,Meister Hatus 10-mal besiegen,0,0,1
9662,Meister Hatus 30-mal besiegen,0,0,1
9663,Meister Hatus 100-mal besiegen,0,0,1
9664,Meister Hatus 300-mal besiegen,0,0,1
9665,Lady Calvinas 1-mal besiegen,0,0,1
9666,Lady Calvinas 10-mal besiegen,0,0,1
9667,Lady Calvinas 30-mal besiegen,0,0,1
9668,Lady Calvinas 100-mal besiegen,0,0,1
9669,Lady Calvinas 300-mal besiegen,0,0,1
9670,Baron Berios 1-mal besiegen,0,0,1
9671,Baron Berios 10-mal besiegen,0,0,1
9672,Baron Berios 30-mal besiegen,0,0,1
9673,Baron Berios 100-mal besiegen,0,0,1
9674,Baron Berios 300-mal besiegen,0,0,1
9675,Erhöhter Erfahrungsgewinn,0,0,1
9676,Erhöhter Goldgewinn,0,0,1
9677,"Effekt ""Große Ausdauer""",0,0,1
9678,Raidleiste in Glacernon füllen,0,0,1
9679,Angriffs- und Verteidigungskraft erhöhen (Stufe 1),0,0,1
9680,Angriffs- und Verteidigungskraft erhöhen (Stufe 2),0,0,1
9681,Angriffs- und Verteidigungskraft erhöhen (Stufe 3),0,0,1
9682,Angriffs- und Verteidigungskraft erhöhen (Stufe 4),0,0,1
9683,Angriffs- und Verteidigungskraft erhöhen (Stufe 5),0,0,1
9684,Angriffs- und Verteidigungskraft erhöhen (Stufe 6),0,0,1
9685,Verbesserte Wirkung von Essen und Snacks (Stufe 1),0,0,1
9686,Verbesserte Wirkung von Essen und Snacks (Stufe 2),0,0,1
9687,Verbesserte Wirkung von Essen und Snacks (Stufe 3),0,0,1
9688,Reduzierte Kosten von Teleportationen und Schiffsreisen (Stufe 1),0,0,1
9689,Reduzierte Kosten von Teleportationen und Schiffsreisen (Stufe 2),0,0,1
9690,Reduzierte Kosten von Teleportationen und Schiffsreisen (Stufe 3),0,0,1
9691,Verbesserte Wirkung von Tränken (Stufe 1),0,0,1
9692,Verbesserte Wirkung von Tränken (Stufe 2),0,0,1
9693,Verbesserte Wirkung von Tränken (Stufe 3),0,0,1
9694,Warenhaus der Familie (Stufe 1),0,0,1
9695,Warenhaus der Familie (Stufe 2),0,0,1
9696,Max. Anzahl Familienmitglieder erhöhen (Stufe 1),0,0,1
9697,Max. Anzahl Familienmitglieder erhöhen (Stufe 2),0,0,1
9698,Angriffs- und Verteidigungskraft erhöhen (Stufe 1) – Verfügbar,0,0,1
9699,Angriffs- und Verteidigungskraft erhöhen (Stufe 2) – Verfügbar,0,0,1
9700,Angriffs- und Verteidigungskraft erhöhen (Stufe 3) – Verfügbar,0,0,1
9701,Angriffs- und Verteidigungskraft erhöhen (Stufe 4) – Verfügbar,0,0,1
9702,Angriffs- und Verteidigungskraft erhöhen (Stufe 5) – Verfügbar,0,0,1
9703,Angriffs- und Verteidigungskraft erhöhen (Stufe 6) – Verfügbar,0,0,1
9704,Verbesserte Wirkung von Essen und Snacks (Stufe 1) – Verfügbar,0,0,1
9705,Verbesserte Wirkung von Essen und Snacks (Stufe 2) – Verfügbar,0,0,1
9706,Verbesserte Wirkung von Essen und Snacks (Stufe 3) – Verfügbar,0,0,1
9707,Reduzierte Kosten von Teleportationen und Schiffsreisen (Stufe 1) – Verfügbar,0,0,1
9708,Reduzierte Kosten von Teleportationen und Schiffsreisen (Stufe 2) – Verfügbar,0,0,1
9709,Reduzierte Kosten von Teleportationen und Schiffsreisen (Stufe 3) – Verfügbar,0,0,1
9710,Verbesserte Wirkung von Tränken (Stufe 1) – Verfügbar,0,0,1
9711,Verbesserte Wirkung von Tränken (Stufe 2) – Verfügbar,0,0,1
9712,Verbesserte Wirkung von Tränken (Stufe 3) – Verfügbar,0,0,1
9713,Warenhaus der Familie (Stufe 1) – Verfügbar,0,0,1
9714,Warenhaus der Familie (Stufe 2) – Verfügbar,0,0,1
9715,Max. Anzahl Familienmitglieder erhöhen (Stufe 1) – Verfügbar,0,0,1
9716,Max. Anzahl Familienmitglieder erhöhen (Stufe 2) – Verfügbar,0,0,1
9717,1.000 FXP,0,0,1
9718,1.500 FXP,0,0,1
9719,2.000 FXP,0,0,1
9720,2.500 FXP,0,0,1
9721,3.000 FXP,0,0,1
9722,5.000 FXP,0,0,1
9723,10.000 FXP,0,0,1
9724,25.000 FXP,0,0,1
9725,30.000 FXP,0,0,1
9726,50.000 FXP,0,0,1
9727,100.000 FXP,0,0,1
9728,150.000 FXP,0,0,1
9729,200.000 FXP,0,0,1
9730,300.000 FXP,0,0,1
9731,500.000 FXP,0,0,1
9732,Erhöhte Feuerresistenz (Stufe 1),0,0,1
9733,Erhöhte Feuerresistenz (Stufe 2),0,0,1
9734,Erhöhte Feuerresistenz (Stufe 3),0,0,1
9735,Erhöhte Feuerresistenz (Stufe 4),0,0,1
9736,Erhöhte Feuerresistenz (Stufe 5),0,0,1
9737,Erhöhte Schattenresistenz (Stufe 1),0,0,1
9738,Erhöhte Schattenresistenz (Stufe 2),0,0,1
9739,Erhöhte Schattenresistenz (Stufe 3),0,0,1
9740,Erhöhte Schattenresistenz (Stufe 4),0,0,1
9741,Erhöhte Schattenresistenz (Stufe 5),0,0,1
9742,Erhöhte Wasserresistenz (Stufe 1),0,0,1
9743,Erhöhte Wasserresistenz (Stufe 2),0,0,1
9744,Erhöhte Wasserresistenz (Stufe 3),0,0,1
9745,Erhöhte Wasserresistenz (Stufe 4),0,0,1
9746,Erhöhte Wasserresistenz (Stufe 5),0,0,1
9747,Erhöhte Lichtresistenz (Stufe 1),0,0,1
9748,Erhöhte Lichtresistenz (Stufe 2),0,0,1
9749,Erhöhte Lichtresistenz (Stufe 3),0,0,1
9750,Erhöhte Lichtresistenz (Stufe 4),0,0,1
9751,Erhöhte Lichtresistenz (Stufe 5),0,0,1
9752,[Täglich] Familienraid-Bossmonster in 10 Minuten besiegen,0,0,1
9753,[Täglich] Familienraid-Bossmonster ohne Verluste besiegen,0,0,1
9754,[Täglich] 10-mal Raidhelfer,0,0,1
9755,[Täglich] 10 Gegner in Glacernon besiegen,0,0,1
9756,[Täglich] Den Namaju-Raid 5-mal abschließen,0,0,1
9757,Erhöht den FXP-Gewinn um 100%.,0,0,1
